office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
HOUSE,MO,2,False,standard,Ann Wagner,R,-1,Fred Wellman,Ann Wagner,,-8.036578251263439,0.0,,1.0,-8.929411764705883,0.2320388444969666,-0.06801320194809435,-2.014010955731471,-9.181479420478205,4.998191002245646,0.35725
HOUSE,MO,3,False,standard,Bob Onder,R,-1,Bethany Mann,Bob Onder,,-27.09880132670149,0.0,,,,0.0,-21.362809793660492,-21.320545253842017,-29.386240352352537,-13.474181167295875,0.0003
HOUSE,MO,4,False,standard,Mark Alford,R,-1,Jordan Herrera,Mark Alford,,-42.811354448074596,0.0,,,,0.0,-37.625043694305226,-37.584919679048035,-45.52199239882855,-29.636507678168453,0.0
HOUSE,MO,5,False,standard,Emanuel Cleaver,D,1,Emanuel Cleaver,Rick Brattin,,23.50937224201861,0.0,,,,0.0,33.72257141346096,33.68867581326831,25.80455593775549,41.623418655872136,1.0
HOUSE,MO,6,False,standard,Sam Graves,,0,Josh Smead,Chris Stigall,,-39.31892471811242,0.0,,,,0.0,-31.686118646887643,-31.776219727708614,-40.975617184322466,-22.564389025512323,0.0
HOUSE,MO,7,False,standard,Eric Burlison,R,-1,Missi Hesketh,Eric Burlison,,-43.124014394889,0.0,,,,0.0,-37.9515330515385,-37.910184553947055,-46.01165437413126,-30.043220241506972,0.0
HOUSE,MO,8,False,standard,Jason Smith,R,-1,Chris Reichard,Jason Smith,,-54.60781455423596,0.0,,,,0.0,-50.02577681930543,-50.090124246065926,-57.97076517957623,-42.20273775802414,0.0
HOUSE,MS,1,False,standard,Trent Kelly,R,-1,Cliff Johnson,Trent Kelly,,-37.53256379062851,0.0,,,,0.0,-32.13045702565908,-32.140444519795835,-40.251361275251874,-24.149927263385344,0.0
HOUSE,MS,2,False,standard,Bennie Thompson,D,1,Bennie Thompson,Ron Eller,,20.573389722299627,0.0,,,,0.0,30.885208645635156,30.797014170363553,22.928071515042014,38.73662916543564,1.0
HOUSE,MS,3,False,standard,Michael Guest,R,-1,Michael Chiaradio,Michael Guest,,-29.463344005292292,0.0,,,,0.0,-23.793979499405022,-23.754536093738118,-31.860142614148256,-15.906854604280928,5e-05
HOUSE,MS,4,False,standard,Mike Ezell,R,-1,Jeffrey Hulum III,Mike Ezell,,-42.99199812853909,0.0,,,,0.0,-37.8136631412203,-37.83433564025842,-45.776805468510375,-29.826497265182308,0.0
HOUSE,MT,1,False,standard,Ryan Zinke,,0,Sam Forstag,Aaron Flint,,-11.922412494511375,0.0,,4.0,-2.3823690140427045,0.38253293114866993,-2.6223254394834963,-2.484623478336549,-9.89867757855683,4.839511984039747,0.33295
HOUSE,MT,2,False,standard,Troy Downing,R,-1,Brian Miller,Troy Downing,,-30.507838926964144,0.0,,1.0,-29.72972972972973,0.30971176397852085,-24.869155888916016,-26.378715335904346,-33.117154461762,-19.607716069934174,0.0
HOUSE,NC,1,False,standard,Don Davis,D,1,Don Davis,Laurie Buckhout,,-11.640982218458934,0.0,,4.0,1.8589051956557592,0.30859155600925603,0.021725576235240854,0.6005772403187747,-6.206736699679199,7.321191054083184,0.5457
HOUSE,NC,2,False,standard,Deborah Ross,D,1,Deborah Ross,Eugene Douglass,,34.43506519240677,0.0,,,,0.0,44.26337091652893,44.28140781943526,36.220235888185236,52.13616581092732,1.0
HOUSE,NC,3,False,standard,Greg Murphy,R,-1,Raymond Smith Jr.,Greg Murphy,,-13.756454677871803,0.0,,1.0,-8.929411764705883,0.29266193051892764,-7.118030074616785,-7.635450498093319,-14.534225490921438,-0.8736158017674776,0.0741
HOUSE,NC,4,False,standard,Valerie Foushee,D,1,Valerie Foushee,Max Ganorkar,,46.06391998673297,0.0,,,,0.0,55.35958263358234,55.330379158062335,47.43567273158638,62.98172950105521,1.0
HOUSE,NC,5,False,standard,Virginia Foxx,R,-1,Chuck Hubbard,Virginia Foxx,,-17.953183297610543,0.0,,,,0.0,-11.83586834811945,-11.802782844468009,-19.863496287909943,-3.758167861875054,0.02935
HOUSE,NC,6,False,standard,Addison McDowell,R,-1,Cyril Jefferson,Addison McDowell,,-17.37132543617617,0.0,,,,0.0,-11.204000886425135,-11.22400735755853,-19.26663137905674,-3.1368580287891388,0.03715
HOUSE,NC,7,False,standard,David Rouzer,R,-1,Kimberly Hardy,David Rouzer,,-13.94974512852853,0.0,,1.0,-12.542857142857143,0.2995487258073005,-7.344493129346741,-8.944157854747033,-15.753583541353724,-2.116616500835225,0.04765
HOUSE,NC,8,False,standard,Mark Harris,R,-1,Colby Watson,Mark Harris,,-19.58539183387993,0.0,,,,0.0,-13.580459128396635,-13.533414237286761,-21.650319146175548,-5.699830730581412,0.01395
HOUSE,NC,9,False,standard,Richard Hudson,R,-1,Richard Ojeda,Richard Hudson,,-16.01098912732778,0.0,,1.0,-9.945454545454545,0.30265158798604685,-9.701421938862053,-9.842785253139773,-16.57608608211013,-2.9909287417511705,0.03265
HOUSE,NC,10,False,standard,Pat Harrigan,R,-1,Ashley Bell,Pat Harrigan,,-17.90491390090454,0.0,,1.0,-11.253932584269664,0.08196977559342802,-11.783671973586758,-11.730319189595498,-19.445270587563932,-3.9524404133971487,0.0254
HOUSE,NC,11,False,standard,Chuck Edwards,,0,Jamie Ager,Jennifer Balkcom,,-9.615756470815723,0.0,,1.0,-2.103296703296704,0.3729430104083103,0.2408278749871133,-0.6599404885930988,-8.044435203517708,6.744686658956796,0.45625
HOUSE,NC,12,False,standard,Alma Adams,D,1,Alma Adams,Jack Codiga,,47.05490301304412,0.0,,,,0.0,56.299140090372155,56.308181658206344,48.36258116547629,64.26175011940633,1.0
HOUSE,NC,13,False,standard,Brad Knott,R,-1,Paul Barringer,Brad Knott,,-16.650008567022674,0.0,,,,0.0,-10.411980670119137,-10.435628628074952,-18.354796375319495,-2.3514214147237964,0.05015
HOUSE,NC,14,False,standard,Tim Moore,R,-1,Lakesha Womack,Tim Moore,,-15.227341475872397,0.0,,1.0,-3.490909090909092,0.08196977559342802,-8.817537881491775,-8.403544901420917,-16.08071650812255,-0.8405195713633955,0.0766
HOUSE,ND,0,False,standard,Julie Fedorchak,R,-1,Trygve Hammer,Julie Fedorchak,,-37.392986132786376,0.0,,,,0.0,-31.985624070620943,-32.0549262524229,-40.06416289270027,-24.008978436293464,0.0
HOUSE,NE,1,False,standard,Mike Flood,R,-1,Chris Backemeyer,Mike Flood,,-13.228325882116762,0.0,,3.0,-1.9373429331457832,0.30842009581044544,-6.494380348421429,-5.126523050932663,-11.797858727639019,1.6089638480509436,0.16225
HOUSE,NE,2,False,standard,Don Bacon,,0,Denise Powell,Brinker Harding,,4.684329452129328,0.0,,1.0,4.545454545454546,0.37855280831033594,15.006077086710194,11.094805329965475,3.584088430478186,18.36360190369144,0.97005
HOUSE,NE,3,False,standard,Adrian Smith,R,-1,Becky Stille,Adrian Smith,,-54.43078179590726,0.0,,,,0.0,-49.83840991650389,-49.774621099804605,-57.72940673106998,-41.82955839518195,0.0
HOUSE,NH,1,False,standard,Chris Pappas,,0,Stefany Shaheen,Anthony DiLorenzo,,2.01995452407088,0.0,,,,0.0,12.967623679239212,13.038220595018238,3.7036865024518293,22.259362636839608,0.96245
HOUSE,NH,2,False,standard,Maggie Goodlander,D,1,Maggie Goodlander,Lily Tang Williams,,3.626907261452192,0.0,,7.0,19.0170979281478,0.3117188091397706,16.518338622287835,17.31938437957134,10.485949566317776,24.164076940024444,0.99965
HOUSE,NJ,1,False,standard,Donald Norcross,D,1,Donald Norcross,Damon Galdo,,19.018716043787666,0.0,,,,0.0,29.391655836328468,29.499462327323453,21.49265121850652,37.465571004623776,1.0
HOUSE,NJ,2,False,standard,Jeff Van Drew,R,-1,Zack Mullock,Jeff Van Drew,,-12.73536038103531,0.0,,,,0.0,-5.9058590150779064,-5.802215329135363,-13.789329464927299,2.2563845902704416,0.1785
HOUSE,NJ,3,False,standard,Herb Conaway,D,1,Herb Conaway,Michael McGuire,,8.495531888848085,0.0,,,,0.0,20.13071490231778,20.101666282224354,12.118518267098388,28.269821708322525,0.99965
HOUSE,NJ,4,False,standard,Chris Smith,R,-1,Rachel Peace,Chris Smith,,-30.53695687107094,0.0,,,,0.0,-24.899143427306065,-24.854937037318948,-32.79005826027518,-16.818704498470755,0.0
HOUSE,NJ,5,False,standard,Josh Gottheimer,D,1,Josh Gottheimer,Sean Kirrane,,1.5426974936227071,0.0,,,,0.0,14.877845492715254,14.845681964346603,6.903013117809798,22.79054920811089,0.99155
HOUSE,NJ,6,False,standard,Frank Pallone,D,1,Frank Pallone,Hillary Herzig,,6.589506910899613,0.0,,,,0.0,18.703569756748422,18.70337686724679,10.662571967241773,26.799457224848034,0.99935
HOUSE,NJ,7,False,standard,Thomas Kean Jr.,R,-1,Rebecca Bennett,Thomas Kean Jr.,,-1.1969676211353153,0.0,,2.0,5.3807403793264355,0.3123980485356359,7.814070163469875,7.13887277904503,0.4467456367666253,13.854885983055146,0.91365
HOUSE,NJ,8,False,same_party,Rob Menendez,D,1,Rob Menendez,,D,24.811967664433183,0.0,,,,,,,,,1.0
HOUSE,NJ,9,False,standard,Nellie Pou,D,1,Nellie Pou,Rosie Pino,,-1.1707415175108455,0.0,,,,0.0,12.439709556899151,12.48784535994028,4.486537621303124,20.458264867025846,0.9791
HOUSE,NJ,10,False,standard,LaMonica McIver,D,1,LaMonica McIver,Carmen Bucco,,51.66747780945097,0.0,,,,0.0,60.660055208149736,60.72481399341606,52.77273111945982,68.59138613952125,1.0
HOUSE,NJ,11,False,standard,Analilia Mejia,D,1,Analilia Mejia,Joe Hathaway,,8.896444150169497,0.0,,,,0.0,20.439326123183427,20.509525844181255,12.529627418475632,28.58370964669606,0.99955
HOUSE,NJ,12,False,standard,Bonnie Watson Coleman,,0,Adam Hamawy,Gregg Mele,,24.53718857974177,0.0,,,,0.0,32.41746624073812,32.483340142159705,23.300729862639713,41.72418494495925,1.0
HOUSE,NM,1,False,standard,Melanie Stansbury,D,1,Melanie Stansbury,Didi Okpareke,,12.99640454650893,0.0,,,,0.0,23.821414553468152,23.8476102691173,16.011680432356947,31.885217386969334,0.9999
HOUSE,NM,2,False,standard,Gabe Vasquez,D,1,Gabe Vasquez,Greg Cunningham,,-1.8466859656378058,0.0,,2.0,3.520155922137982,0.311319135847337,11.765487854821474,9.300348649761634,2.610694836086722,16.02576484160251,0.9632
HOUSE,NM,3,False,standard,Teresa Leger Fernandez,,0,Teresa Leger Fernández,Martin Zamora,,5.320573111539808,0.0,,,,0.0,15.473415169182518,15.453006084376792,6.447561445943674,24.624569743730447,0.9838
HOUSE,NV,1,False,standard,Dina Titus,D,1,Dina Titus,Carrie Buck,,2.3001314794627863,0.0,,,,0.0,15.492032443259074,15.545890772597172,7.576008303189962,23.477935112659683,0.99465
HOUSE,NV,2,False,standard,Mark Amodei,,0,Teresa Benitez-Thompson,David Flippo,,-14.269321190402676,0.0,,3.0,-2.7353311832750826,0.38296661516158814,-5.416816682222999,-4.352394369522788,-11.710625729842464,3.061943146198806,0.2266
HOUSE,NV,3,False,standard,Susie Lee,D,1,Susie Lee,Martin O'Donnell,,-0.7494067306702425,0.0,,,,0.0,12.845897489165104,12.892779065583191,4.9481892312123765,20.94416038009909,0.97955
HOUSE,NV,4,False,standard,Steven Horsford,D,1,Steven Horsford,Cody Whipple,,2.359334791654918,0.0,,,,0.0,15.539061948850629,15.554522375685409,7.537589267495219,23.49314959994301,0.99395
HOUSE,NY,1,False,standard,Nick LaLota,R,-1,Chris Gallant,Nick LaLota,,-10.19098649580888,0.0,,1.0,-9.19746835443038,0.009448853448597295,-2.7809885055652734,-2.874986698520892,-10.809057348466256,5.098208456128241,0.31975
HOUSE,NY,2,False,standard,Andrew Garbarino,R,-1,Patrick Halpin,Andrew Garbarino,,-14.07654671761222,0.0,,,,0.0,-7.492536304487569,-7.541422214531789,-15.50266267693595,0.5742736963801794,0.11815
HOUSE,NY,3,False,standard,Tom Suozzi,D,1,Tom Suozzi,Mike LiPetri,,-4.3468453348013485,0.0,,,,0.0,9.038767165699298,8.959703014062011,1.0518359349384283,17.0086958151833,0.92495
HOUSE,NY,4,False,standard,Laura Gillen,D,1,Laura Gillen,Jeanine Driscoll,,1.2928081522715966,0.0,,,,0.0,14.66968049638925,14.62999373316826,6.72340370004184,22.67144227199088,0.9896
HOUSE,NY,5,False,standard,Gregory Meeks,D,1,Gregory Meeks,George Marsh,,42.80056553350199,0.0,,,,0.0,52.25892118938497,52.291346195634745,44.366616807539735,60.129199449227094,1.0
HOUSE,NY,6,False,standard,Grace Meng,D,1,Grace Meng,Joseph Chou,,6.526551363448394,0.0,,,,0.0,18.657250346750335,18.672624108661562,10.685532277972863,26.60862032922314,0.99845
HOUSE,NY,7,False,standard,Nydia Velázquez,,0,Claire Valdez,Melvin Rivera,,47.1903032424627,0.0,,,,0.0,54.12744110018858,54.13524145412618,44.96209180913925,63.33800976711008,1.0
HOUSE,NY,8,False,standard,Hakeem Jeffries,D,1,Hakeem Jeffries,Lewis Mizrahi,,44.70400544553402,0.0,,,,0.0,54.068708998384956,54.03136972360667,46.10263711950409,61.96424434240462,1.0
HOUSE,NY,9,False,standard,Yvette Clarke,D,1,Yvette Clarke,Joel Azumah,,41.46428833112162,0.0,,,,0.0,50.98630404023626,51.03426106742512,43.05870225867948,58.89622370057629,1.0
HOUSE,NY,10,False,standard,Dan Goldman,,0,Brad Lander,Jennifer Moore,,61.892367529836285,0.0,,,,0.0,67.95583351077953,68.0721905532217,58.88296494101507,77.07129025866898,1.0
HOUSE,NY,11,False,standard,Nicole Malliotakis,R,-1,Michael DeCillis,Nicole Malliotakis,,-24.82593754669057,0.0,,,,0.0,-19.026213578095895,-19.118737650847606,-26.997955876670698,-11.092433540322746,0.00115
HOUSE,NY,12,False,standard,Jerry Nadler,,0,Micah Lasher,Caroline Shinkle,,64.89941854165914,0.0,,,,0.0,70.75945391417756,70.65557308013388,61.560547150767164,79.8933248176011,1.0
HOUSE,NY,13,False,standard,Adriano Espaillat,,0,Darializa Avila Chevalier,Jomo Williams,,60.27299582357136,0.0,,,,0.0,66.44257135499339,66.4393592110894,57.2165652629128,75.614592267946,1.0
HOUSE,NY,14,False,standard,Alexandria Ocasio-Cortez,D,1,Alexandria Ocasio-Cortez,Diamant Hysenaj,,32.36610727477116,0.0,,,,0.0,42.27535555288392,42.21613261379977,34.35506787373803,50.2094699101868,1.0
HOUSE,NY,15,False,standard,Ritchie Torres,D,1,Ritchie Torres,Stylo Sapaskis,,48.80797713394829,0.0,,,,0.0,57.9589469788339,57.92987799091922,50.02157897261012,65.81201617475047,1.0
HOUSE,NY,16,False,standard,George Latimer,D,1,George Latimer,Joseph Cinquemani,,33.30969325456048,0.0,,,,0.0,43.182546507607974,43.18325106940057,35.20455991036125,51.1204550722044,1.0
HOUSE,NY,17,False,standard,Mike Lawler,R,-1,Cait Conley,Mike Lawler,,0.5597232177745115,0.0,,2.0,-4.273388671459588,0.3081353545654439,9.44125575717544,5.138360643095553,-1.5919347358661604,11.921452315444533,0.83585
HOUSE,NY,18,False,standard,Pat Ryan,D,1,Pat Ryan,Jacqueline Auringer,,3.3539403039279723,0.0,,1.0,9.817391304347826,0.28611823014886817,16.311377496263532,14.413588143967255,7.510049626071104,21.282993293814638,0.99625
HOUSE,NY,19,False,standard,Josh Riley,D,1,Josh Riley,Peter Oberacker,,1.80061138988952,0.0,,,,0.0,15.089709001922678,15.019032179403663,7.041811120270691,23.018705231794886,0.99165
HOUSE,NY,20,False,standard,Paul Tonko,D,1,Paul Tonko,Ralph Ambrosio,,14.320901440778664,0.0,,,,0.0,24.999268516530435,24.998104612785653,17.019472385122892,32.90669699959846,1.0
HOUSE,NY,21,False,standard,Elise Stefanik,,0,Blake Gendebien,Anthony Constantino,,-20.759985363244855,0.0,,5.0,-8.174116770305567,0.38452151102684173,-12.516164334911256,-10.794795903368321,-18.099089369739588,-3.4189674992386907,0.02895
HOUSE,NY,22,False,standard,John Mannion,D,1,John Mannion,Kailee Buller,,7.694014964669066,0.0,,,,0.0,19.523521786813454,19.578758151080216,11.555747165160419,27.562899491616175,0.99915
HOUSE,NY,23,False,standard,Nick Langworthy,R,-1,Aaron Gies,Nick Langworthy,,-21.18795208389146,0.0,,,,0.0,-15.26332671548989,-15.287655812377352,-23.34519719719139,-7.133971261345786,0.00695
HOUSE,NY,24,False,standard,Claudia Tenney,R,-1,Alissa Ellman,Claudia Tenney,,-23.23714041522547,0.0,,,,0.0,-17.388884116839503,-17.40992620432153,-25.346336267381574,-9.392114142798484,0.00265
HOUSE,NY,25,False,standard,Joseph Morelle,D,1,Joseph Morelle,Virginia McIntyre,,18.654098607614007,0.0,,,,0.0,29.043076200639888,28.99026418402596,21.02500105581414,36.890430307153494,1.0
HOUSE,NY,26,False,standard,Tim Kennedy,D,1,Tim Kennedy,Dennis Hannon,,19.560710081799225,0.0,,,,0.0,29.911155368402017,29.892732152833858,21.972897067020124,37.734430466293446,1.0
HOUSE,OH,1,False,standard,Greg Landsman,D,1,Greg Landsman,Eric Conroy,,-2.6197222469283257,0.0,,1.0,3.5675675675675644,0.3092134487919695,10.960445218879356,8.718046278540797,2.032703144771224,15.381156215789565,0.952
HOUSE,OH,2,False,standard,David Taylor,R,-1,Jennifer Mazzuckelli,David Taylor,,-42.48019552563594,0.0,,,,0.0,-37.27936553433465,-37.29406152963661,-45.15934096323828,-29.29961767560977,0.0
HOUSE,OH,3,False,standard,Joyce Beatty,D,1,Joyce Beatty,Cleophus Dulaney,,40.654067267595785,0.0,,,,0.0,50.213840659271064,50.21532456482038,42.41979978313769,58.03973006049845,1.0
HOUSE,OH,4,False,standard,Jim Jordan,R,-1,Joshua Kolasinski,Jim Jordan,,-43.01401244702379,0.0,,,,0.0,-37.83665212226075,-37.882062696155,-45.810601439008494,-29.78798706121587,0.0
HOUSE,OH,5,False,standard,Bob Latta,R,-1,Brian Shaver,Bob Latta,,-23.972456468406715,0.0,,,,0.0,-18.147390724981307,-18.154394191252628,-26.0229568564344,-10.177766701445094,0.00185
HOUSE,OH,6,False,standard,Michael Rulli,R,-1,Elizabeth Kirtley,Michael Rulli,,-34.89692072203759,0.0,,,,0.0,-29.399452620168177,-29.40132913018355,-37.20145626128869,-21.48598112672272,0.0
HOUSE,OH,7,False,standard,Max Miller,R,-1,Brian Poindexter,Max Miller,,-11.151670963328055,0.0,,5.0,9.753022693500748,0.3131964158388081,-3.9760806189116455,0.38016602925790155,-6.311213295337054,7.043164988491566,0.5274
HOUSE,OH,8,False,standard,Warren Davidson,R,-1,Vanessa Enoch,Warren Davidson,,-15.774611860237084,0.0,,,,0.0,-9.436307839389166,-9.390584846666954,-17.36503431295349,-1.5084498207063628,0.06425
HOUSE,OH,9,False,standard,Marcy Kaptur,D,1,Marcy Kaptur,Derek Merrin,,-10.679051092377328,0.0,,1.0,1.155555555555555,0.146573526824123,1.2099535157240542,1.2430462001685254,-6.210818958538696,8.593225356268173,0.58695
HOUSE,OH,10,False,standard,Mike Turner,R,-1,Kristina Knickerbocker,Mike Turner,,-7.862840402157268,0.0,,2.0,-13.162154505846832,0.29992952705635323,0.15076116999563216,-3.847009027240234,-10.585569119881573,2.873716469984112,0.23155
HOUSE,OH,11,False,standard,Shontel Brown,D,1,Shontel Brown,Mike Kirchner,,55.46192877452597,0.0,,,,0.0,64.2324229728765,64.24554417225471,56.434847740446884,72.16932688287608,1.0
HOUSE,OH,12,False,standard,Troy Balderson,R,-1,Jerrad Christian,Troy Balderson,,-30.355763886497893,0.0,,,,0.0,-24.71255228883539,-24.666870823198778,-32.5691421468952,-16.727359546271018,0.0
HOUSE,OH,13,False,standard,Emilia Sykes,D,1,Emilia Sykes,Carey Coleman,,3.32248331777791,0.0,,,,0.0,16.28740645992981,16.40874615030561,8.43046437896823,24.263524754076837,0.9955
HOUSE,OH,14,False,standard,David Joyce,R,-1,Maria Jukic,David Joyce,,-20.532469622988483,0.0,,,,0.0,-14.577837259045493,-14.565297093625357,-22.423545599307776,-6.746965682301879,0.0094
HOUSE,OH,15,False,standard,Mike Carey,R,-1,Don Leonard,Mike Carey,,-10.11469405584615,0.0,,2.0,-10.749032316960447,0.29893790136487586,-2.6854759383631963,-5.087840827787746,-11.783577473708542,1.7783353504897736,0.169
HOUSE,OK,1,False,standard,Kevin Hern,,0,John Croisant,Mark Tedford,,-21.998761071705406,0.0,,,,0.0,-13.806996776600915,-13.84971273086812,-23.00091927686515,-4.66088894221054,0.0268
HOUSE,OK,2,False,standard,Josh Brecheen,R,-1,Brandon Wade,Josh Brecheen,,-56.511293397442095,0.0,,,,0.0,-52.04283694151464,-52.12243662961029,-60.01304985613525,-44.23292572325937,0.0
HOUSE,OK,3,False,standard,Frank Lucas,R,-1,Suzie Byrd,Frank Lucas,,-46.41821356574914,0.0,,,,0.0,-41.39862143863798,-41.428870171182325,-49.41363593003339,-33.55505479405363,0.0
HOUSE,OK,4,False,standard,Tom Cole,R,-1,Mitchell Jacob,Tom Cole,,-33.8874815283935,0.0,,,,0.0,-28.35563636582673,-28.368714171850137,-36.33945965286456,-20.473893874223506,0.0
HOUSE,OK,5,False,standard,Stephanie Bice,R,-1,Jena Nelson,Stephanie Bice,,-18.120004629945658,0.0,,1.0,-10.894505494505495,0.3085249905077501,-12.01596689147742,-11.662983364371323,-18.409192703009722,-4.815557564601458,0.0135
HOUSE,OR,1,False,standard,Suzanne Bonamici,D,1,Suzanne Bonamici,Barbara Kahl,,39.11033167782459,0.0,,,,0.0,48.740282913154765,48.71809152425664,40.76869799409486,56.77917740816723,1.0
HOUSE,OR,2,False,standard,Cliff Bentz,R,-1,Chris Beck,Cliff Bentz,,-27.87852040916719,0.0,,,,0.0,-22.164196238666385,-22.133435394151256,-30.138623783528146,-14.24286582921532,0.00015
HOUSE,OR,3,False,standard,Maxine Dexter,D,1,Maxine Dexter,Loran Ayles,,47.613763803262344,0.0,,,,0.0,56.82858617864966,56.781164945048545,48.955768706437425,64.64120603311245,1.0
HOUSE,OR,4,False,standard,Val Hoyle,D,1,Val Hoyle,Monique DeSpain,,12.442914801419136,0.0,,,,0.0,23.340502667476045,23.309253638618603,15.387458173382335,31.263729161114643,0.99975
HOUSE,OR,5,False,standard,Janelle Bynum,D,1,Janelle Bynum,Patti Adair,,8.808655945204382,0.0,,,,0.0,20.37144701507977,20.32634304409472,12.408787038095388,28.26408453602406,0.9994
HOUSE,OR,6,False,standard,Andrea Salinas,D,1,Andrea Salinas,David Russ,,11.741786607103235,0.0,,,,0.0,22.74179403872022,22.7649973788563,14.83688369730272,30.742918482081663,0.99985
HOUSE,PA,1,False,standard,Brian Fitzpatrick,R,-1,Bob Harvie,Brian Fitzpatrick,,0.3223803661609427,0.0,,5.0,-6.547635432035817,0.31153086573761524,9.231755888949706,4.302490925468826,-2.310227538057536,11.038278871754848,0.7976
HOUSE,PA,2,False,standard,Brendan Boyle,D,1,Brendan Boyle,Jessica Arriaga,,36.16987750404209,0.0,,,,0.0,45.92707746561281,46.035516041567554,38.082310748654336,53.90766050589241,1.0
HOUSE,PA,3,False,same_party,Dwight Evans,,0,Chris Rabb,,D,78.25794319536355,0.0,,,,,,,,,1.0
HOUSE,PA,4,False,standard,Madeleine Dean,D,1,Madeleine Dean,Aurora Stuski,,15.969585034454454,0.0,,,,0.0,26.510186910433625,26.48160103948878,18.483163958134572,34.33267883849663,1.0
HOUSE,PA,5,False,standard,Mary Gay Scanlon,D,1,Mary Gay Scanlon,Nicholas Manganaro,,28.934375196073226,0.0,,,,0.0,38.96873951501215,38.90300614352123,30.911390866030146,46.80454829041547,1.0
HOUSE,PA,6,False,standard,Chrissy Houlahan,D,1,Chrissy Houlahan,Marty Young,,11.526010296683289,0.0,,,,0.0,22.559985577242827,22.509705912199777,14.576728749046922,30.600012357534332,0.9999
HOUSE,PA,7,False,standard,Ryan Mackenzie,R,-1,Bob Brooks,Ryan Mackenzie,,-3.2388654010275633,0.0,,2.0,5.137889312189661,0.311668248945943,5.690278433438019,5.538775059116817,-1.2330979966310038,12.303585522403928,0.8532
HOUSE,PA,8,False,standard,Rob Bresnahan,R,-1,Paige Cognetti,Rob Bresnahan,,-8.56734175384965,0.0,,3.0,-3.718808486845625,0.2778729670756314,-0.7373915385100706,-1.549781161332598,-8.413905051570952,5.336027153474722,0.38885
HOUSE,PA,9,False,standard,Dan Meuser,R,-1,Rachel Wallace,Dan Meuser,,-38.286959054699274,0.0,,,,0.0,-32.91365600455277,-32.93518860398271,-40.884255304614996,-25.008399127894457,0.0
HOUSE,PA,10,False,standard,Scott Perry,R,-1,Janelle Stelson,Scott Perry,,-5.291422535038262,0.0,,4.0,3.2563020730880936,0.3113225408860792,3.3255582870270577,3.33438974521735,-3.537329907397105,10.098926252269901,0.73555
HOUSE,PA,11,False,standard,Lloyd Smucker,R,-1,Nancy Mannion,Lloyd Smucker,,-21.57463662043542,0.0,,,,0.0,-15.666205490604634,-15.681774960271907,-23.71779516225768,-7.570154399158868,0.00655
HOUSE,PA,12,False,standard,Summer Lee,D,1,Summer Lee,James Hayes,,19.36501513829129,0.0,,,,0.0,29.72341231671007,29.700734405684617,21.730442877018813,37.594108551930994,1.0
HOUSE,PA,13,False,standard,John Joyce,R,-1,Beth Farnham,John Joyce,,-45.903263915331515,0.0,,,,0.0,-40.8589046119254,-40.90038535079882,-48.956369517432016,-32.89064827339223,0.0
HOUSE,PA,14,False,standard,Guy Reschenthaler,R,-1,Alan Bradstock,Guy Reschenthaler,,-33.59611755448029,0.0,,,,0.0,-28.054567252643707,-28.078562890939942,-36.09167539332143,-20.19077917373986,0.0
HOUSE,PA,15,False,standard,Glenn Thompson,R,-1,Ray Bilger,Glenn Thompson,,-38.28705018459166,0.0,,,,0.0,-32.91375065469099,-32.849069361464686,-40.927184191251335,-24.92052916120351,0.0
HOUSE,PA,16,False,standard,Mike Kelly,R,-1,Justin Wagner,Mike Kelly,,-22.959797174936618,0.0,,,,0.0,-17.102353162249646,-17.09259787269643,-25.112881307779485,-9.206175180568927,0.0036
HOUSE,PA,17,False,standard,Chris Deluzio,D,1,Chris Deluzio,Tony Guy,,5.556475855381876,0.0,,,,0.0,17.946164027013154,17.979108130870152,9.863604938599487,25.988891773631682,0.99825
HOUSE,RI,1,False,standard,Gabe Amo,D,1,Gabe Amo,Kellie Keenan,,22.659710215618045,0.0,,,,0.0,32.90036091599003,32.8779851910958,24.845716173597257,40.83324630768768,1.0
HOUSE,RI,2,False,standard,Seth Magaziner,D,1,Seth Magaziner,Vic Mellor,,6.934426897530219,0.0,,,,0.0,18.958002255689667,18.90145436008175,10.966742486678639,26.928516027943328,0.999
HOUSE,SC,1,False,standard,Nancy Mace,,0,Nancy Lacore,Jenny Costa Honeycutt,,-13.209432555402822,0.0,,2.0,-6.839195362310483,0.3764874616539239,-4.171937831549734,-5.18824187657275,-12.719571271778367,2.4126511067308436,0.18695
HOUSE,SC,2,False,standard,Joe Wilson,R,-1,Zyon Khalifa,Joe Wilson,,-14.123469393416519,0.0,,,,0.0,-7.54721509762996,-7.525281587662536,-15.666037292401555,0.42112137625570856,0.1127
HOUSE,SC,3,False,standard,Sheri Biggs,R,-1,Eunice Lehmacher,Sheri Biggs,,-43.61925875397908,0.0,,,,0.0,-38.46892402909643,-38.457267450029235,-46.48360075329255,-30.350771620024336,0.0
HOUSE,SC,4,False,standard,William Timmons,R,-1,Courtney McClain,William Timmons,,-23.96239999770522,0.0,,,,0.0,-18.13702684872669,-18.10876517920508,-26.09666525540396,-10.097213124335347,0.0017
